Action ID,Package ID,Package Decription,Package Groups,Strategy ID,Strategy,ID,Asset Name,Interval,Interval Units,Recommended Resource,Shutdown Required,Reference Column,Job Plan ID,Action Name,Plan Description,MyPlant Document Number,Oracle Activity,
Run To Failure-DISTRIBUTION BOARD_A01,Tickalara Satellite - Buildings - Office,Tickalara Satellite - Buildings - Office,3800 - Tickalara Satellite,KICK BLD 3800-DB-001-CT7,,,3800-DB-001-CT7,,,,,,Run To Failure-DISTRIBUTION BOARD,Run To Failure-DISTRIBUTION BOARD,RTF,RTF,RTF,
Run To Failure-DISTRIBUTION BOARD_A01,Tickalara Satellite - Buildings - Office,Tickalara Satellite - Buildings - Office,3800 - Tickalara Satellite,KICK BLD 3800-DB-001-CT11,,,3800-DB-001-CT11,,,,,,Run To Failure-DISTRIBUTION BOARD,Run To Failure-DISTRIBUTION BOARD,RTF,RTF,RTF,
Run To Failure-PARENT ASSET_A01,Tickalara Satellite - Buildings - Workshop,Tickalara Satellite - Buildings - Workshop,3800 - Tickalara Satellite,KICK BLD 3800-BLD-004-ALT,,,3800-BLD-004-ALT,,,,,,Run To Failure-PARENT ASSET,Run To Failure-PARENT ASSET,RTF,RTF,RTF,
Run To Failure-TANK_A01,Tickalara Satellite - Crude Oil Storage - Dewatering / Test Tanks,Tickalara Satellite - Crude Oil Storage - Dewatering / Test Tanks,3800 - Tickalara Satellite,KICK CRUDE OIL STRG 3800-TK-003,,,3800-TK-003,,,,,,Run To Failure-TANK,Run To Failure-TANK,RTF,RTF,RTF,
Run To Failure-TANK_A01,Tickalara Satellite - Crude Oil Storage - Dewatering / Test Tanks,Tickalara Satellite - Crude Oil Storage - Dewatering / Test Tanks,3800 - Tickalara Satellite,KICK CRUDE OIL STRG 3800-PX-003-BND,,,3800-PX-003-BND,,,,,,Run To Failure-TANK,Run To Failure-TANK,RTF,RTF,RTF,
Run To Failure-TANK_A01,Tickalara Satellite - Crude Oil Storage - Dewatering / Test Tanks,Tickalara Satellite - Crude Oil Storage - Dewatering / Test Tanks,3800 - Tickalara Satellite,KICK CRUDE OIL STRG 3800-P-003,,,3800-P-003,,,,,,Run To Failure-TANK,Run To Failure-TANK,RTF,RTF,RTF,
Run To Failure-TANK_A01,Tickalara Satellite - Crude Oil Storage - Dewatering / Test Tanks,Tickalara Satellite - Crude Oil Storage - Dewatering / Test Tanks,3800 - Tickalara Satellite,KICK CRUDE OIL STRG 3800-DE-003,,,3800-DE-003,,,,,,Run To Failure-TANK,Run To Failure-TANK,RTF,RTF,RTF,
Run To Failure-CONTROLLER_A01,Tickalara Satellite - Crude Oil Storage - Dewatering / Test Tanks,Tickalara Satellite - Crude Oil Storage - Dewatering / Test Tanks,3800 - Tickalara Satellite,KICK CRUDE OIL STRG 3800-TK-003-CO,,,3800-TK-003-CO,,,,,,Run To Failure-CONTROLLER,Run To Failure-CONTROLLER,RTF,RTF,RTF,
Run To Failure-VALVE_A01,Tickalara Satellite - Export - Discharge to JMOP Shutdown Valve,Tickalara Satellite - Export - Discharge to JMOP Shutdown Valve,3800 - Tickalara Satellite,KICK EXP 3800-XSV-0127,,,3800-XSV-0127,,,,,,Run To Failure-VALVE,Run To Failure-VALVE,RTF,RTF,RTF,
Run To Failure-VALVE_A01,Tickalara Satellite - Export - Discharge to JMOP Shutdown Valve,Tickalara Satellite - Export - Discharge to JMOP Shutdown Valve,3800 - Tickalara Satellite,KICK EXP 3800-XY-0127,,,3800-XY-0127,,,,,,Run To Failure-VALVE,Run To Failure-VALVE,RTF,RTF,RTF,
Run To Failure-VALVE_A01,Tickalara Satellite - Export - Discharge to JMOP Shutdown Valve,Tickalara Satellite - Export - Discharge to JMOP Shutdown Valve,3800 - Tickalara Satellite,KICK EXP 3800-XSV-0127-VABA-1,,,3800-XSV-0127-VABA-1,,,,,,Run To Failure-VALVE,Run To Failure-VALVE,RTF,RTF,RTF,
Run To Failure-VALVE_A01,Tickalara Satellite - Export - Discharge to JMOP Shutdown Valve,Tickalara Satellite - Export - Discharge to JMOP Shutdown Valve,3800 - Tickalara Satellite,KICK EXP 3800-XSV-0127-VAAC-2,,,3800-XSV-0127-VAAC-2,,,,,,Run To Failure-VALVE,Run To Failure-VALVE,RTF,RTF,RTF,
Run To Failure-PUMP_A01,Tickalara Satellite - Export - Shipping Pumps,Tickalara Satellite - Export - Shipping Pumps,3800 - Tickalara Satellite,KICK EXP 3800-TK-004,,,3800-TK-004,,,,,,Run To Failure-PUMP,Run To Failure-PUMP,RTF,RTF,RTF,
Run To Failure-PUMP_A01,Tickalara Satellite - Export - Shipping Pumps,Tickalara Satellite - Export - Shipping Pumps,3800 - Tickalara Satellite,KICK EXP 3800-P-006,,,3800-P-006,,,,,,Run To Failure-PUMP,Run To Failure-PUMP,RTF,RTF,RTF,
Run To Failure-PUMP_A01,Tickalara Satellite - Export - Shipping Pumps,Tickalara Satellite - Export - Shipping Pumps,3800 - Tickalara Satellite,KICK EXP 3800-PSL-0081,,,3800-PSL-0081,,,,,,Run To Failure-PUMP,Run To Failure-PUMP,RTF,RTF,RTF,
Run To Failure-PUMP_A01,Tickalara Satellite - Export - Shipping Pumps,Tickalara Satellite - Export - Shipping Pumps,3800 - Tickalara Satellite,KICK EXP 3800-P-001B-DE,,,3800-P-001B-DE,,,,,,Run To Failure-PUMP,Run To Failure-PUMP,RTF,RTF,RTF,
Run To Failure-PUMP_A01,Tickalara Satellite - Export - Shipping Pumps,Tickalara Satellite - Export - Shipping Pumps,3800 - Tickalara Satellite,KICK EXP 3800-PSL-0080,,,3800-PSL-0080,,,,,,Run To Failure-PUMP,Run To Failure-PUMP,RTF,RTF,RTF,
Run To Failure-PUMP_A01,Tickalara Satellite - Export - Shipping Pumps,Tickalara Satellite - Export - Shipping Pumps,3800 - Tickalara Satellite,KICK EXP 3800-P-001A-DE,,,3800-P-001A-DE,,,,,,Run To Failure-PUMP,Run To Failure-PUMP,RTF,RTF,RTF,
Run To Failure-PUMP_A01,Tickalara Satellite - Export - Shipping Pumps,Tickalara Satellite - Export - Shipping Pumps,3800 - Tickalara Satellite,KICK EXP 3800-P-001-FUE,,,3800-P-001-FUE,,,,,,Run To Failure-PUMP,Run To Failure-PUMP,RTF,RTF,RTF,
Run To Failure-TANK_A01,Tickalara Satellite - Export - Shipping Pumps,Tickalara Satellite - Export - Shipping Pumps,3800 - Tickalara Satellite,KICK EXP 3800-TK-008,,,3800-TK-008,,,,,,Run To Failure-TANK,Run To Failure-TANK,RTF,RTF,RTF,
Run To Failure-TANK_A01,Tickalara Satellite - Export - Shipping Pumps,Tickalara Satellite - Export - Shipping Pumps,3800 - Tickalara Satellite,KICK EXP 3800-TK-007,,,3800-TK-007,,,,,,Run To Failure-TANK,Run To Failure-TANK,RTF,RTF,RTF,
Run To Failure-PUMP_A01,Tickalara Satellite - Export - Shipping Pumps,Tickalara Satellite - Export - Shipping Pumps,3800 - Tickalara Satellite,KICK EXP 3800-P-001-FUE-BND,,,3800-P-001-FUE-BND,,,,,,Run To Failure-PUMP,Run To Failure-PUMP,RTF,RTF,RTF,
Run To Failure-PUMP_A01,Tickalara Satellite - Export - Shipping Pumps,Tickalara Satellite - Export - Shipping Pumps,3800 - Tickalara Satellite,KICK EXP 3800-P-001-CHA,,,3800-P-001-CHA,,,,,,Run To Failure-PUMP,Run To Failure-PUMP,RTF,RTF,RTF,
Run To Failure-PUMP_A01,Tickalara Satellite - Export - Shipping Pumps,Tickalara Satellite - Export - Shipping Pumps,3800 - Tickalara Satellite,KICK EXP 3800-PX-002B,,,3800-PX-002B,,,,,,Run To Failure-PUMP,Run To Failure-PUMP,RTF,RTF,RTF,
Run To Failure-PUMP_A01,Tickalara Satellite - Export - Shipping Pumps,Tickalara Satellite - Export - Shipping Pumps,3800 - Tickalara Satellite,KICK EXP 3800-P-002B,,,3800-P-002B,,,,,,Run To Failure-PUMP,Run To Failure-PUMP,RTF,RTF,RTF,
Run To Failure-PUMP_A01,Tickalara Satellite - Export - Shipping Pumps,Tickalara Satellite - Export - Shipping Pumps,3800 - Tickalara Satellite,KICK EXP 3800-DE-002B,,,3800-DE-002B,,,,,,Run To Failure-PUMP,Run To Failure-PUMP,RTF,RTF,RTF,
Run To Failure-PUMP_A01,Tickalara Satellite - Export - Shipping Pumps,Tickalara Satellite - Export - Shipping Pumps,3800 - Tickalara Satellite,KICK EXP 3800-PX-002A,,,3800-PX-002A,,,,,,Run To Failure-PUMP,Run To Failure-PUMP,RTF,RTF,RTF,
Run To Failure-PUMP_A01,Tickalara Satellite - Export - Shipping Pumps,Tickalara Satellite - Export - Shipping Pumps,3800 - Tickalara Satellite,KICK EXP 3800-P-002A,,,3800-P-002A,,,,,,Run To Failure-PUMP,Run To Failure-PUMP,RTF,RTF,RTF,
Run To Failure-PUMP_A01,Tickalara Satellite - Export - Shipping Pumps,Tickalara Satellite - Export - Shipping Pumps,3800 - Tickalara Satellite,KICK EXP 3800-DE-002A,,,3800-DE-002A,,,,,,Run To Failure-PUMP,Run To Failure-PUMP,RTF,RTF,RTF,
Run To Failure-INSTRUMENT_A01,Tickalara Satellite - Export - Shipping Pumps,Tickalara Satellite - Export - Shipping Pumps,3800 - Tickalara Satellite,KICK EXP 3800-P-001-AIR,,,3800-P-001-AIR,,,,,,Run To Failure-INSTRUMENT,Run To Failure-INSTRUMENT,RTF,RTF,RTF,
Run To Failure-SWITCH-VIBRATION_A01,Tickalara Satellite - Export - Discharge to JMOP Shutdown Valve,Tickalara Satellite - Export - Discharge to JMOP Shutdown Valve,3800 - Tickalara Satellite,KICK EXP 3800-ZSO-0127,,,3800-ZSO-0127,,,,,,Run To Failure-SWITCH-VIBRATION,Run To Failure-SWITCH-VIBRATION,RTF,RTF,RTF,
Run To Failure-SWITCH-VIBRATION_A01,Tickalara Satellite - Export - Discharge to JMOP Shutdown Valve,Tickalara Satellite - Export - Discharge to JMOP Shutdown Valve,3800 - Tickalara Satellite,KICK EXP 3800-ZSC-0127,,,3800-ZSC-0127,,,,,,Run To Failure-SWITCH-VIBRATION,Run To Failure-SWITCH-VIBRATION,RTF,RTF,RTF,
Run To Failure-SWITCH-VIBRATION_A01,Tickalara Satellite - Inlet Manifold - Shutdown Valve,Tickalara Satellite - Inlet Manifold - Shutdown Valve,3800 - Tickalara Satellite,KICK INL MAN 3800-HS-0055,,,3800-HS-0055,,,,,,Run To Failure-SWITCH-VIBRATION,Run To Failure-SWITCH-VIBRATION,RTF,RTF,RTF,
Run To Failure-VALVE_A01,Tickalara Satellite - Inlet Manifold - Shutdown Valve,Tickalara Satellite - Inlet Manifold - Shutdown Valve,3800 - Tickalara Satellite,KICK INL MAN 3800-XV-0055,,,3800-XV-0055,,,,,,Run To Failure-VALVE,Run To Failure-VALVE,RTF,RTF,RTF,
Run To Failure-VALVE_A01,Tickalara Satellite - Inlet Manifold - Shutdown Valve,Tickalara Satellite - Inlet Manifold - Shutdown Valve,3800 - Tickalara Satellite,KICK INL MAN 3800-XY-0055A,,,3800-XY-0055A,,,,,,Run To Failure-VALVE,Run To Failure-VALVE,RTF,RTF,RTF,
Run To Failure-VALVE_A01,Tickalara Satellite - Inlet Manifold - Shutdown Valve,Tickalara Satellite - Inlet Manifold - Shutdown Valve,3800 - Tickalara Satellite,KICK INL MAN 3800-XY-0055,,,3800-XY-0055,,,,,,Run To Failure-VALVE,Run To Failure-VALVE,RTF,RTF,RTF,
Run To Failure-VALVE_A01,Tickalara Satellite - Inlet Manifold - Shutdown Valve,Tickalara Satellite - Inlet Manifold - Shutdown Valve,3800 - Tickalara Satellite,KICK INL MAN 3800-XV-0053,,,3800-XV-0053,,,,,,Run To Failure-VALVE,Run To Failure-VALVE,RTF,RTF,RTF,
Run To Failure-VALVE_A01,Tickalara Satellite - Inlet Manifold - Shutdown Valve,Tickalara Satellite - Inlet Manifold - Shutdown Valve,3800 - Tickalara Satellite,KICK INL MAN 3800-ZT-0053,,,3800-ZT-0053,,,,,,Run To Failure-VALVE,Run To Failure-VALVE,RTF,RTF,RTF,
Run To Failure-VALVE_A01,Tickalara Satellite - Inlet Manifold - Shutdown Valve,Tickalara Satellite - Inlet Manifold - Shutdown Valve,3800 - Tickalara Satellite,KICK INL MAN 3800-XY-0053,,,3800-XY-0053,,,,,,Run To Failure-VALVE,Run To Failure-VALVE,RTF,RTF,RTF,
Run To Failure-INSTRUMENT_A01,Tickalara Satellite - Instrument Air - Air Compressor Package - 3800-PIT-00342,Tickalara Satellite - Instrument Air - Air Compressor Package - 3800-PIT-00342,3800 - Tickalara Satellite,KICK INST AIR 3800-PIT-00342,,,3800-PIT-00342,,,,,,Run To Failure-INSTRUMENT,Run To Failure-INSTRUMENT,RTF,RTF,RTF,
Run To Failure-INSTRUMENT_A01,Tickalara Satellite - Instrument Air - Air Compressor Package - 3800-KX-001,Tickalara Satellite - Instrument Air - Air Compressor Package - 3800-KX-001,3800 - Tickalara Satellite,KICK INST AIR 3800-V-001,,,3800-V-001,,,,,,Run To Failure-INSTRUMENT,Run To Failure-INSTRUMENT,RTF,RTF,RTF,
Run To Failure-INSTRUMENT_A01,Tickalara Satellite - Instrument Air - Air Compressor Package - 3800-KX-0003,Tickalara Satellite - Instrument Air - Air Compressor Package - 3800-KX-0003,3800 - Tickalara Satellite,KICK INST AIR 3800-K-0003-EM,,,3800-K-0003-EM,,,,,,Run To Failure-INSTRUMENT,Run To Failure-INSTRUMENT,RTF,RTF,RTF,
Run To Failure-TANK_A01,Tickalara Satellite - Power Generation - Tank Diesel Fuel,Tickalara Satellite - Power Generation - Tank Diesel Fuel,3800 - Tickalara Satellite,KICK PWR GEN 3800-TK-0073,,,3800-TK-0073,,,,,,Run To Failure-TANK,Run To Failure-TANK,RTF,RTF,RTF,
Run To Failure-PUMP_A01,Tickalara Satellite - Produced Water Ponds - Interceptor Pond,Tickalara Satellite - Produced Water Ponds - Interceptor Pond,3800 - Tickalara Satellite,KICK PRO PND 3800-P-004,,,3800-P-004,,,,,,Run To Failure-PUMP,Run To Failure-PUMP,RTF,RTF,RTF,
Run To Failure-CONTROLLER_A01,Tickalara Satellite - Trunkline - Control and Monitor,Tickalara Satellite - Trunkline - Control and Monitor,3800 - Tickalara Satellite,KICK TRNKLN 3800-TL-WAT-CO,,,3800-TL-WAT-CO,,,,,,Run To Failure-CONTROLLER,Run To Failure-CONTROLLER,RTF,RTF,RTF,
Run To Failure-VALVE_A01,Tickalara Satellite - Trunkline - Control and Monitor,Tickalara Satellite - Trunkline - Control and Monitor,3800 - Tickalara Satellite,KICK TRNKLN 3800-PSV-0015,,,3800-PSV-0015,,,,,,Run To Failure-VALVE,Run To Failure-VALVE,RTF,RTF,RTF,
Run To Failure-CONTROLLER_A01,Tickalara Satellite - Trunkline - Control and Monitor,Tickalara Satellite - Trunkline - Control and Monitor,3800 - Tickalara Satellite,KICK TRNKLN 3800-TK-054-CO,,,3800-TK-054-CO,,,,,,Run To Failure-CONTROLLER,Run To Failure-CONTROLLER,RTF,RTF,RTF,
