Action ID,Package ID,Package Decription,Package Groups,Strategy ID,Strategy,ID,Asset Name,Interval,Interval Units,Recommended Resource,Shutdown Required,Reference Column,Job Plan ID,Action Name,Plan Description,MyPlant Document Number,Oracle Activity,
Pump Ingersol Rand 4X4HS-3A-GIDO_A04,Gidgealpa Oil Satellite - Export and Metering - Export Pump Package B,Gidgealpa Oil Satellite - Export and Metering - Export Pump Package B,1015 - Gidgealpa Oil Satellite,GIDO EXP 1015-P-3103B,GIDO,EXP,1015-P-3103B,1,Y,04,00,GIDO EXP 1Y-04-00,GIDO EXP 1Y-04-00-002,Clean coupling and visually inspect flexible insert for wear and cracking and check tightness of coupling bolts,Gidgealpa Oil Satellite 1015-P-3103A Export Pump A/B Ingersol Rand 4X4HS-3A Annual Mechanical Service,2233937.docx,2233937,002
Pump Ingersol Rand 4X4HS-3A-GIDO_A08,Gidgealpa Oil Satellite - Export and Metering - Export Pump Package B,Gidgealpa Oil Satellite - Export and Metering - Export Pump Package B,1015 - Gidgealpa Oil Satellite,GIDO EXP 1015-P-3103B,GIDO,EXP,1015-P-3103B,1,Y,04,00,GIDO EXP 1Y-04-00,GIDO EXP 1Y-04-00-001,Visually inspect motor for excess dirt and oil build up,Gidgealpa Oil Satellite 1015-EM-3103A Export Pump A/B Electric Motor Annual  Inst/Elec Service,2234682.docx,2234682,001
Pump Ingersol Rand 4X4HS-3A-GIDO_A013,Gidgealpa Oil Satellite - Export and Metering - Export Pump Package B,Gidgealpa Oil Satellite - Export and Metering - Export Pump Package B,1015 - Gidgealpa Oil Satellite,GIDO EXP 1015-EM-3103B,GIDO,EXP,1015-EM-3103B,1,Y,01,00,GIDO EXP 1Y-01-00,GIDO EXP 1Y-01-00-002,Overhaul and calibrate high pump discharge pressure shutdown switch,Gidgealpa Oil Satellite 1015-P-3103A Export Pump A/B Ingersol Rand 4X4HS-3A Annual Inst/Elect Service,2233990.docx,2233990,002
Pump Ingersol Rand 4X4HS-3A-GIDO_A014,Gidgealpa Oil Satellite - Export and Metering - Export Pump Package B,Gidgealpa Oil Satellite - Export and Metering - Export Pump Package B,1015 - Gidgealpa Oil Satellite,GIDO EXP 1015-EM-3103B,GIDO,EXP,1015-EM-3103B,1,Y,01,00,GIDO EXP 1Y-01-00,GIDO EXP 1Y-01-00-002,Overhaul and calibrate high pump discharge temperature shutdown switch,Gidgealpa Oil Satellite 1015-P-3103A Export Pump A/B Ingersol Rand 4X4HS-3A Annual Inst/Elect Service,2233990.docx,2233990,002
Pump Ingersol Rand 4X4HS-3A-GIDO_A015,Gidgealpa Oil Satellite - Export and Metering - Export Pump Package B,Gidgealpa Oil Satellite - Export and Metering - Export Pump Package B,1015 - Gidgealpa Oil Satellite,GIDO EXP 1015-EM-3103B,GIDO,EXP,1015-EM-3103B,1,Y,01,00,GIDO EXP 1Y-01-00,GIDO EXP 1Y-01-00-002,Overhaul and calibrate low pump discharge flow shutdown switch,Gidgealpa Oil Satellite 1015-P-3103A Export Pump A/B Ingersol Rand 4X4HS-3A Annual Inst/Elect Service,2233990.docx,2233990,002
Pump Ingersol Rand 4X4HS-3A-GIDO_A010,Gidgealpa Oil Satellite - Export and Metering - Export Pump Package B,Gidgealpa Oil Satellite - Export and Metering - Export Pump Package B,1015 - Gidgealpa Oil Satellite,GIDO EXP 1015-EM-3103B,GIDO,EXP,1015-EM-3103B,1,Y,04,00,GIDO EXP 1Y-04-00,GIDO EXP 1Y-04-00-001,Visually inspect condition of 3 phase and control cables and lugs,Gidgealpa Oil Satellite 1015-EM-3103A Export Pump A/B Electric Motor Annual  Inst/Elec Service,2234682.docx,2234682,001
Pump Ingersol Rand 4X4HS-3A-GIDO_A09,Gidgealpa Oil Satellite - Export and Metering - Export Pump Package B,Gidgealpa Oil Satellite - Export and Metering - Export Pump Package B,1015 - Gidgealpa Oil Satellite,GIDO EXP 1015-EM-3103B,GIDO,EXP,1015-EM-3103B,1,Y,04,00,GIDO EXP 1Y-04-00,GIDO EXP 1Y-04-00-001,Check tightness of all local 3 phase and control terminations,Gidgealpa Oil Satellite 1015-EM-3103A Export Pump A/B Electric Motor Annual  Inst/Elec Service,2234682.docx,2234682,001
Pump Ingersol Rand 4X4HS-3A-GIDO_A012,Gidgealpa Oil Satellite - Export and Metering - Export Pump Package B,Gidgealpa Oil Satellite - Export and Metering - Export Pump Package B,1015 - Gidgealpa Oil Satellite,GIDO EXP 1015-EM-3103B,GIDO,EXP,1015-EM-3103B,1,Y,04,00,GIDO EXP 1Y-04-00,GIDO EXP 1Y-04-00-001,Visually inspect terminal box and gasket,Gidgealpa Oil Satellite 1015-EM-3103A Export Pump A/B Electric Motor Annual  Inst/Elec Service,2234682.docx,2234682,001
Pump Ingersol Rand 4X4HS-3A-GIDO_A011,Gidgealpa Oil Satellite - Export and Metering - Export Pump Package B,Gidgealpa Oil Satellite - Export and Metering - Export Pump Package B,1015 - Gidgealpa Oil Satellite,GIDO EXP 1015-EM-3103B,GIDO,EXP,1015-EM-3103B,1,Y,04,00,GIDO EXP 1Y-04-00,GIDO EXP 1Y-04-00-001,Visually inspect condition of all earth wiring and tightness of termination,Gidgealpa Oil Satellite 1015-EM-3103A Export Pump A/B Electric Motor Annual  Inst/Elec Service,2234682.docx,2234682,001
Pump Ingersol Rand 4X4HS-3A-GIDO_A04,Gidgealpa Oil Satellite - Export and Metering - Export Pump Package B,Gidgealpa Oil Satellite - Export and Metering - Export Pump Package B,1015 - Gidgealpa Oil Satellite,GIDO EXP 1015-EM-3103B,GIDO,EXP,1015-EM-3103B,1,Y,04,00,GIDO EXP 1Y-04-00,GIDO EXP 1Y-04-00-002,Clean coupling and visually inspect flexible insert for wear and cracking and check tightness of coupling bolts,Gidgealpa Oil Satellite 1015-P-3103A Export Pump A/B Ingersol Rand 4X4HS-3A Annual Mechanical Service,2233937.docx,2233937,002
Pump Ingersol Rand 4X4HS-3A-GIDO_A08,Gidgealpa Oil Satellite - Export and Metering - Export Pump Package B,Gidgealpa Oil Satellite - Export and Metering - Export Pump Package B,1015 - Gidgealpa Oil Satellite,GIDO EXP 1015-EM-3103B,GIDO,EXP,1015-EM-3103B,1,Y,04,00,GIDO EXP 1Y-04-00,GIDO EXP 1Y-04-00-001,Visually inspect motor for excess dirt and oil build up,Gidgealpa Oil Satellite 1015-EM-3103A Export Pump A/B Electric Motor Annual  Inst/Elec Service,2234682.docx,2234682,001
Pump Ingersol Rand 4X4HS-3A-GIDO_A01,Gidgealpa Oil Satellite - Export and Metering - Export Pump Package B,Gidgealpa Oil Satellite - Export and Metering - Export Pump Package B,1015 - Gidgealpa Oil Satellite,GIDO EXP 1015-EM-3103B,GIDO,EXP,1015-EM-3103B,6,M,04,00,GIDO EXP 6M-04-00,GIDO EXP 6M-04-00-001,Clean crankcase breather with non-explosive solvent,Gidgealpa Oil Satellite 1015-P-3103A Export Pump A/B Ingersol Rand 4X4HS-3A 6 Monthly Mechanical Service,2237401.docx,2237401,001
Pump Ingersol Rand 4X4HS-3A-GIDO_A07,Gidgealpa Oil Satellite - Export and Metering - Export Pump Package B,Gidgealpa Oil Satellite - Export and Metering - Export Pump Package B,1015 - Gidgealpa Oil Satellite,GIDO EXP 1015-EM-3103B,GIDO,EXP,1015-EM-3103B,1,Y,04,00,GIDO EXP 1Y-04-00,GIDO EXP 1Y-04-00-001,Re-grease motor bearings.,Gidgealpa Oil Satellite 1015-EM-3103A Export Pump A/B Electric Motor Annual  Inst/Elec Service,2234682.docx,2234682,001
Pump Ingersol Rand 4X4HS-3A-GIDO_A06,Gidgealpa Oil Satellite - Export and Metering - Export Pump Package B,Gidgealpa Oil Satellite - Export and Metering - Export Pump Package B,1015 - Gidgealpa Oil Satellite,GIDO EXP 1015-EM-3103B,GIDO,EXP,1015-EM-3103B,1,Y,04,00,GIDO EXP 1Y-04-00,GIDO EXP 1Y-04-00-002,Visually check pump plungers for scoring,Gidgealpa Oil Satellite 1015-P-3103A Export Pump A/B Ingersol Rand 4X4HS-3A Annual Mechanical Service,2233937.docx,2233937,002
Pump Ingersol Rand 4X4HS-3A-GIDO_A05,Gidgealpa Oil Satellite - Export and Metering - Export Pump Package B,Gidgealpa Oil Satellite - Export and Metering - Export Pump Package B,1015 - Gidgealpa Oil Satellite,GIDO EXP 1015-EM-3103B,GIDO,EXP,1015-EM-3103B,1,Y,04,00,GIDO EXP 1Y-04-00,GIDO EXP 1Y-04-00-002,Visually check pump pony rod for scoring.,Gidgealpa Oil Satellite 1015-P-3103A Export Pump A/B Ingersol Rand 4X4HS-3A Annual Mechanical Service,2233937.docx,2233937,002
Pump Ingersol Rand 4X4HS-3A-GIDO_A03,Gidgealpa Oil Satellite - Export and Metering - Export Pump Package B,Gidgealpa Oil Satellite - Export and Metering - Export Pump Package B,1015 - Gidgealpa Oil Satellite,GIDO EXP 1015-EM-3103B,GIDO,EXP,1015-EM-3103B,1,Y,04,00,GIDO EXP 1Y-04-00,GIDO EXP 1Y-04-00-002,Check gear reducer housing and pump  foundation bolts are tight,Gidgealpa Oil Satellite 1015-P-3103A Export Pump A/B Ingersol Rand 4X4HS-3A Annual Mechanical Service,2233937.docx,2233937,002
Cooler-Oil-GIDO_A010,Gidgealpa Oil Satellite - Inlet Separation - Oil Inlet Manifold,Gidgealpa Oil Satellite - Inlet Separation - Oil Inlet Manifold,1015 - Gidgealpa Oil Satellite,GIDO INL SEP 1015-K-001-1,GIDO,INL SEP,1015-K-001-1,1,Y,01,00,GIDO INL SEP 1Y-01-00,GIDO INL SEP 1Y-01-00-001,Visually inspect cabling and glanding,Gidgealpa Oil Satellite Oil Cooler Fan B Annual Inst/Elect Service,2244899.docx,2246486,001
Cooler-Oil-GIDO_A06,Gidgealpa Oil Satellite - Inlet Separation - Oil Inlet Manifold,Gidgealpa Oil Satellite - Inlet Separation - Oil Inlet Manifold,1015 - Gidgealpa Oil Satellite,GIDO INL SEP 1015-E-001,GIDO,INL SEP,1015-E-001,6,M,04,00,GIDO INL SEP 6M-04-00,GIDO INL SEP 6M-04-00-001,Lubricate bearings on fan,Gidgealpa Oil Satellite 1015-E-001/002 Cooler 6 Monthly Cooling Fan Check,2213567.docx,2213567,001
Cooler-Oil-GIDO_A08,Gidgealpa Oil Satellite - Inlet Separation - Oil Inlet Manifold,Gidgealpa Oil Satellite - Inlet Separation - Oil Inlet Manifold,1015 - Gidgealpa Oil Satellite,GIDO INL SEP 1015-E-001,GIDO,INL SEP,1015-E-001,1,Y,01,00,GIDO INL SEP 1Y-01-00,GIDO INL SEP 1Y-01-00-001,Function test and calibrate vibration switch,Gidgealpa Oil Satellite Oil Cooler Fan B Annual Inst/Elect Service,2244899.docx,2246486,001
Cooler-Oil-GIDO_A01,Gidgealpa Oil Satellite - Inlet Separation - Oil Inlet Manifold,Gidgealpa Oil Satellite - Inlet Separation - Oil Inlet Manifold,1015 - Gidgealpa Oil Satellite,GIDO INL SEP 1015-E-001,GIDO,INL SEP,1015-E-001,6,M,04,00,GIDO INL SEP 6M-04-00,GIDO INL SEP 6M-04-00-001,Check drive belt condition/tension,Gidgealpa Oil Satellite 1015-E-001/002 Cooler 6 Monthly Cooling Fan Check,2213567.docx,2213567,001
Cooler-Oil-GIDO_A02,Gidgealpa Oil Satellite - Inlet Separation - Oil Inlet Manifold,Gidgealpa Oil Satellite - Inlet Separation - Oil Inlet Manifold,1015 - Gidgealpa Oil Satellite,GIDO INL SEP 1015-E-001,GIDO,INL SEP,1015-E-001,6,M,04,00,GIDO INL SEP 6M-04-00,GIDO INL SEP 6M-04-00-001,"Check pulley groove condition, and alignment",Gidgealpa Oil Satellite 1015-E-001/002 Cooler 6 Monthly Cooling Fan Check,2213567.docx,2213567,001
Cooler-Oil-GIDO_A05,Gidgealpa Oil Satellite - Inlet Separation - Oil Inlet Manifold,Gidgealpa Oil Satellite - Inlet Separation - Oil Inlet Manifold,1015 - Gidgealpa Oil Satellite,GIDO INL SEP 1015-E-001,GIDO,INL SEP,1015-E-001,6,M,04,00,GIDO INL SEP 6M-04-00,GIDO INL SEP 6M-04-00-001,Check motor hold down bolts for security,Gidgealpa Oil Satellite 1015-E-001/002 Cooler 6 Monthly Cooling Fan Check,2213567.docx,2213567,001
Cooler-Oil-GIDO_A04,Gidgealpa Oil Satellite - Inlet Separation - Oil Inlet Manifold,Gidgealpa Oil Satellite - Inlet Separation - Oil Inlet Manifold,1015 - Gidgealpa Oil Satellite,GIDO INL SEP 1015-E-001,GIDO,INL SEP,1015-E-001,6,M,04,00,GIDO INL SEP 6M-04-00,GIDO INL SEP 6M-04-00-001,Inspect fan blades,Gidgealpa Oil Satellite 1015-E-001/002 Cooler 6 Monthly Cooling Fan Check,2213567.docx,2213567,001
Cooler-Oil-GIDO_A09,Gidgealpa Oil Satellite - Inlet Separation - Oil Inlet Manifold,Gidgealpa Oil Satellite - Inlet Separation - Oil Inlet Manifold,1015 - Gidgealpa Oil Satellite,GIDO INL SEP 1015-E-001,GIDO,INL SEP,1015-E-001,1,Y,01,00,GIDO INL SEP 1Y-01-00,GIDO INL SEP 1Y-01-00-001,Check vibration switch mounting bolt for tightness.,Gidgealpa Oil Satellite Oil Cooler Fan B Annual Inst/Elect Service,2244899.docx,2246486,001
Cooler-Oil-GIDO_A07,Gidgealpa Oil Satellite - Inlet Separation - Oil Inlet Manifold,Gidgealpa Oil Satellite - Inlet Separation - Oil Inlet Manifold,1015 - Gidgealpa Oil Satellite,GIDO INL SEP 1015-E-001,GIDO,INL SEP,1015-E-001,6,M,04,00,GIDO INL SEP 6M-04-00,GIDO INL SEP 6M-04-00-001,Lubricate bearings on motor,Gidgealpa Oil Satellite 1015-E-001/002 Cooler 6 Monthly Cooling Fan Check,2213567.docx,2213567,001
Cooler-Oil-GIDO_A03,Gidgealpa Oil Satellite - Inlet Separation - Oil Inlet Manifold,Gidgealpa Oil Satellite - Inlet Separation - Oil Inlet Manifold,1015 - Gidgealpa Oil Satellite,GIDO INL SEP 1015-E-001,GIDO,INL SEP,1015-E-001,6,M,04,00,GIDO INL SEP 6M-04-00,GIDO INL SEP 6M-04-00-001,Check security and condition of guards,Gidgealpa Oil Satellite 1015-E-001/002 Cooler 6 Monthly Cooling Fan Check,2213567.docx,2213567,001
Cooler-Oil-GIDO_A010,Gidgealpa Oil Satellite - Inlet Separation - Oil Inlet Manifold,Gidgealpa Oil Satellite - Inlet Separation - Oil Inlet Manifold,1015 - Gidgealpa Oil Satellite,GIDO INL SEP 1015-E-001,GIDO,INL SEP,1015-E-001,1,Y,01,00,GIDO INL SEP 1Y-01-00,GIDO INL SEP 1Y-01-00-001,Visually inspect cabling and glanding,Gidgealpa Oil Satellite Oil Cooler Fan B Annual Inst/Elect Service,2244899.docx,2246486,001
Cooler-Oil-GIDO_A03,Gidgealpa Oil Satellite - Inlet Separation - Oil Inlet Manifold,Gidgealpa Oil Satellite - Inlet Separation - Oil Inlet Manifold,1015 - Gidgealpa Oil Satellite,GIDO INL SEP 1015-K-001-2,GIDO,INL SEP,1015-K-001-2,6,M,04,00,GIDO INL SEP 6M-04-00,GIDO INL SEP 6M-04-00-001,Check security and condition of guards,Gidgealpa Oil Satellite 1015-E-001/002 Cooler 6 Monthly Cooling Fan Check,2213567.docx,2213567,001
Cooler-Oil-GIDO_A010,Gidgealpa Oil Satellite - Inlet Separation - Oil Inlet Manifold,Gidgealpa Oil Satellite - Inlet Separation - Oil Inlet Manifold,1015 - Gidgealpa Oil Satellite,GIDO INL SEP 1015-K-001-2,GIDO,INL SEP,1015-K-001-2,1,Y,01,00,GIDO INL SEP 1Y-01-00,GIDO INL SEP 1Y-01-00-001,Visually inspect cabling and glanding,Gidgealpa Oil Satellite Oil Cooler Fan B Annual Inst/Elect Service,2244899.docx,2246486,001
Cooler-Oil-GIDO_A08,Gidgealpa Oil Satellite - Inlet Separation - Oil Inlet Manifold,Gidgealpa Oil Satellite - Inlet Separation - Oil Inlet Manifold,1015 - Gidgealpa Oil Satellite,GIDO INL SEP 1015-K-001-2,GIDO,INL SEP,1015-K-001-2,1,Y,01,00,GIDO INL SEP 1Y-01-00,GIDO INL SEP 1Y-01-00-001,Function test and calibrate vibration switch,Gidgealpa Oil Satellite Oil Cooler Fan B Annual Inst/Elect Service,2244899.docx,2246486,001
Cooler-Oil-GIDO_A01,Gidgealpa Oil Satellite - Inlet Separation - Oil Inlet Manifold,Gidgealpa Oil Satellite - Inlet Separation - Oil Inlet Manifold,1015 - Gidgealpa Oil Satellite,GIDO INL SEP 1015-K-001-2,GIDO,INL SEP,1015-K-001-2,6,M,04,00,GIDO INL SEP 6M-04-00,GIDO INL SEP 6M-04-00-001,Check drive belt condition/tension,Gidgealpa Oil Satellite 1015-E-001/002 Cooler 6 Monthly Cooling Fan Check,2213567.docx,2213567,001
Cooler-Oil-GIDO_A02,Gidgealpa Oil Satellite - Inlet Separation - Oil Inlet Manifold,Gidgealpa Oil Satellite - Inlet Separation - Oil Inlet Manifold,1015 - Gidgealpa Oil Satellite,GIDO INL SEP 1015-K-001-2,GIDO,INL SEP,1015-K-001-2,6,M,04,00,GIDO INL SEP 6M-04-00,GIDO INL SEP 6M-04-00-001,"Check pulley groove condition, and alignment",Gidgealpa Oil Satellite 1015-E-001/002 Cooler 6 Monthly Cooling Fan Check,2213567.docx,2213567,001
Cooler-Oil-GIDO_A06,Gidgealpa Oil Satellite - Inlet Separation - Oil Inlet Manifold,Gidgealpa Oil Satellite - Inlet Separation - Oil Inlet Manifold,1015 - Gidgealpa Oil Satellite,GIDO INL SEP 1015-K-001-2,GIDO,INL SEP,1015-K-001-2,6,M,04,00,GIDO INL SEP 6M-04-00,GIDO INL SEP 6M-04-00-001,Lubricate bearings on fan,Gidgealpa Oil Satellite 1015-E-001/002 Cooler 6 Monthly Cooling Fan Check,2213567.docx,2213567,001
Cooler-Oil-GIDO_A09,Gidgealpa Oil Satellite - Inlet Separation - Oil Inlet Manifold,Gidgealpa Oil Satellite - Inlet Separation - Oil Inlet Manifold,1015 - Gidgealpa Oil Satellite,GIDO INL SEP 1015-K-001-2,GIDO,INL SEP,1015-K-001-2,1,Y,01,00,GIDO INL SEP 1Y-01-00,GIDO INL SEP 1Y-01-00-001,Check vibration switch mounting bolt for tightness.,Gidgealpa Oil Satellite Oil Cooler Fan B Annual Inst/Elect Service,2244899.docx,2246486,001
Cooler-Oil-GIDO_A04,Gidgealpa Oil Satellite - Inlet Separation - Oil Inlet Manifold,Gidgealpa Oil Satellite - Inlet Separation - Oil Inlet Manifold,1015 - Gidgealpa Oil Satellite,GIDO INL SEP 1015-K-001-2,GIDO,INL SEP,1015-K-001-2,6,M,04,00,GIDO INL SEP 6M-04-00,GIDO INL SEP 6M-04-00-001,Inspect fan blades,Gidgealpa Oil Satellite 1015-E-001/002 Cooler 6 Monthly Cooling Fan Check,2213567.docx,2213567,001
Cooler-Oil-GIDO_A05,Gidgealpa Oil Satellite - Inlet Separation - Oil Inlet Manifold,Gidgealpa Oil Satellite - Inlet Separation - Oil Inlet Manifold,1015 - Gidgealpa Oil Satellite,GIDO INL SEP 1015-K-001-2,GIDO,INL SEP,1015-K-001-2,6,M,04,00,GIDO INL SEP 6M-04-00,GIDO INL SEP 6M-04-00-001,Check motor hold down bolts for security,Gidgealpa Oil Satellite 1015-E-001/002 Cooler 6 Monthly Cooling Fan Check,2213567.docx,2213567,001
Cooler-Oil-GIDO_A07,Gidgealpa Oil Satellite - Inlet Separation - Oil Inlet Manifold,Gidgealpa Oil Satellite - Inlet Separation - Oil Inlet Manifold,1015 - Gidgealpa Oil Satellite,GIDO INL SEP 1015-K-001-2,GIDO,INL SEP,1015-K-001-2,6,M,04,00,GIDO INL SEP 6M-04-00,GIDO INL SEP 6M-04-00-001,Lubricate bearings on motor,Gidgealpa Oil Satellite 1015-E-001/002 Cooler 6 Monthly Cooling Fan Check,2213567.docx,2213567,001
Cooler-Oil-GIDO_A06,Gidgealpa Oil Satellite - Inlet Separation - Oil Inlet Manifold,Gidgealpa Oil Satellite - Inlet Separation - Oil Inlet Manifold,1015 - Gidgealpa Oil Satellite,GIDO INL SEP 1015-K-001-1,GIDO,INL SEP,1015-K-001-1,6,M,04,00,GIDO INL SEP 6M-04-00,GIDO INL SEP 6M-04-00-001,Lubricate bearings on fan,Gidgealpa Oil Satellite 1015-E-001/002 Cooler 6 Monthly Cooling Fan Check,2213567.docx,2213567,001
Cooler-Oil-GIDO_A08,Gidgealpa Oil Satellite - Inlet Separation - Oil Inlet Manifold,Gidgealpa Oil Satellite - Inlet Separation - Oil Inlet Manifold,1015 - Gidgealpa Oil Satellite,GIDO INL SEP 1015-K-001-1,GIDO,INL SEP,1015-K-001-1,1,Y,01,00,GIDO INL SEP 1Y-01-00,GIDO INL SEP 1Y-01-00-001,Function test and calibrate vibration switch,Gidgealpa Oil Satellite Oil Cooler Fan B Annual Inst/Elect Service,2244899.docx,2246486,001
Cooler-Oil-GIDO_A01,Gidgealpa Oil Satellite - Inlet Separation - Oil Inlet Manifold,Gidgealpa Oil Satellite - Inlet Separation - Oil Inlet Manifold,1015 - Gidgealpa Oil Satellite,GIDO INL SEP 1015-K-001-1,GIDO,INL SEP,1015-K-001-1,6,M,04,00,GIDO INL SEP 6M-04-00,GIDO INL SEP 6M-04-00-001,Check drive belt condition/tension,Gidgealpa Oil Satellite 1015-E-001/002 Cooler 6 Monthly Cooling Fan Check,2213567.docx,2213567,001
Cooler-Oil-GIDO_A02,Gidgealpa Oil Satellite - Inlet Separation - Oil Inlet Manifold,Gidgealpa Oil Satellite - Inlet Separation - Oil Inlet Manifold,1015 - Gidgealpa Oil Satellite,GIDO INL SEP 1015-K-001-1,GIDO,INL SEP,1015-K-001-1,6,M,04,00,GIDO INL SEP 6M-04-00,GIDO INL SEP 6M-04-00-001,"Check pulley groove condition, and alignment",Gidgealpa Oil Satellite 1015-E-001/002 Cooler 6 Monthly Cooling Fan Check,2213567.docx,2213567,001
Cooler-Oil-GIDO_A05,Gidgealpa Oil Satellite - Inlet Separation - Oil Inlet Manifold,Gidgealpa Oil Satellite - Inlet Separation - Oil Inlet Manifold,1015 - Gidgealpa Oil Satellite,GIDO INL SEP 1015-K-001-1,GIDO,INL SEP,1015-K-001-1,6,M,04,00,GIDO INL SEP 6M-04-00,GIDO INL SEP 6M-04-00-001,Check motor hold down bolts for security,Gidgealpa Oil Satellite 1015-E-001/002 Cooler 6 Monthly Cooling Fan Check,2213567.docx,2213567,001
Cooler-Oil-GIDO_A04,Gidgealpa Oil Satellite - Inlet Separation - Oil Inlet Manifold,Gidgealpa Oil Satellite - Inlet Separation - Oil Inlet Manifold,1015 - Gidgealpa Oil Satellite,GIDO INL SEP 1015-K-001-1,GIDO,INL SEP,1015-K-001-1,6,M,04,00,GIDO INL SEP 6M-04-00,GIDO INL SEP 6M-04-00-001,Inspect fan blades,Gidgealpa Oil Satellite 1015-E-001/002 Cooler 6 Monthly Cooling Fan Check,2213567.docx,2213567,001
Cooler-Oil-GIDO_A09,Gidgealpa Oil Satellite - Inlet Separation - Oil Inlet Manifold,Gidgealpa Oil Satellite - Inlet Separation - Oil Inlet Manifold,1015 - Gidgealpa Oil Satellite,GIDO INL SEP 1015-K-001-1,GIDO,INL SEP,1015-K-001-1,1,Y,01,00,GIDO INL SEP 1Y-01-00,GIDO INL SEP 1Y-01-00-001,Check vibration switch mounting bolt for tightness.,Gidgealpa Oil Satellite Oil Cooler Fan B Annual Inst/Elect Service,2244899.docx,2246486,001
Cooler-Oil-GIDO_A07,Gidgealpa Oil Satellite - Inlet Separation - Oil Inlet Manifold,Gidgealpa Oil Satellite - Inlet Separation - Oil Inlet Manifold,1015 - Gidgealpa Oil Satellite,GIDO INL SEP 1015-K-001-1,GIDO,INL SEP,1015-K-001-1,6,M,04,00,GIDO INL SEP 6M-04-00,GIDO INL SEP 6M-04-00-001,Lubricate bearings on motor,Gidgealpa Oil Satellite 1015-E-001/002 Cooler 6 Monthly Cooling Fan Check,2213567.docx,2213567,001
Cooler-Oil-GIDO_A03,Gidgealpa Oil Satellite - Inlet Separation - Oil Inlet Manifold,Gidgealpa Oil Satellite - Inlet Separation - Oil Inlet Manifold,1015 - Gidgealpa Oil Satellite,GIDO INL SEP 1015-K-001-1,GIDO,INL SEP,1015-K-001-1,6,M,04,00,GIDO INL SEP 6M-04-00,GIDO INL SEP 6M-04-00-001,Check security and condition of guards,Gidgealpa Oil Satellite 1015-E-001/002 Cooler 6 Monthly Cooling Fan Check,2213567.docx,2213567,001
Compressor-Air Champion CSF18-GIDO_A019,Gidgealpa Oil Satellite - Instrument Air Supply - Instrument Air Package A,Gidgealpa Oil Satellite - Instrument Air Supply - Instrument Air Package A,1015 - Gidgealpa Oil Satellite,GIDO INST AIR 1015-C-3160A,GIDO,INST AIR,1015-C-3160A,1,Y,04,00,GIDO INST AIR 1Y-04-00,GIDO INST AIR 1Y-04-00-001,Replace flexible hosing,Gidgealpa Oil Satellite 1015-C-3160A/B Instrument Air Compressor A Champion CSF18 Annual Mechanical Service,2247177.docx,2247177,001
Compressor-Air Champion CSF18-GIDO_A014,Gidgealpa Oil Satellite - Instrument Air Supply - Instrument Air Package A,Gidgealpa Oil Satellite - Instrument Air Supply - Instrument Air Package A,1015 - Gidgealpa Oil Satellite,GIDO INST AIR 1015-C-3160A,GIDO,INST AIR,1015-C-3160A,1,Y,04,00,GIDO INST AIR 1Y-04-00,GIDO INST AIR 1Y-04-00-001,"After shutting down, take an oil sample for analysis",Gidgealpa Oil Satellite 1015-C-3160A/B Instrument Air Compressor A Champion CSF18 Annual Mechanical Service,2247177.docx,2247177,001
