Action ID,Package ID,Package Decription,Package Groups,Strategy ID,Strategy,ID,Asset Name,Interval,Interval Units,Recommended Resource,Shutdown Required,Reference Column,Job Plan ID,Action Name,Plan Description,MyPlant Document Number,Oracle Activity,
Alternator-Diesel Deutz F4L912-TANT_A01,Tantanna Satellite - Power Generation - Alternator Package Unit 1973,Tantanna Satellite - Power Generation - Alternator Package Unit 1973,5600 - Tantanna Satellite,TANT PWR GEN 5600-DE-002,TANT,PWR GEN,5600-DE-002,5,W,04,00,TANT PWR GEN 5W-04-00,TANT PWR GEN 5W-04-00-001,Inspect engine for visible oil leaks,Tantanna Satellite 5600-DE-000 Alternator 1973 Diesel Engine Deutz F4L912 5 Weekly Mechanical Service,2229956.docx,2229956,001
Alternator-Diesel Deutz F4L912-TANT_A03,Tantanna Satellite - Power Generation - Alternator Package Unit 1973,Tantanna Satellite - Power Generation - Alternator Package Unit 1973,5600 - Tantanna Satellite,TANT PWR GEN 5600-DE-002,TANT,PWR GEN,5600-DE-002,5,W,04,00,TANT PWR GEN 5W-04-00,TANT PWR GEN 5W-04-00-001,Remove and replace engine oil filter,Tantanna Satellite 5600-DE-000 Alternator 1973 Diesel Engine Deutz F4L912 5 Weekly Mechanical Service,2229956.docx,2229956,001
Alternator-Diesel Deutz F4L912-TANT_A06,Tantanna Satellite - Power Generation - Alternator Package Unit 1973,Tantanna Satellite - Power Generation - Alternator Package Unit 1973,5600 - Tantanna Satellite,TANT PWR GEN 5600-DE-002,TANT,PWR GEN,5600-DE-002,5,W,04,00,TANT PWR GEN 5W-04-00,TANT PWR GEN 5W-04-00-001,Top up oil header tank and record quantity,Tantanna Satellite 5600-DE-000 Alternator 1973 Diesel Engine Deutz F4L912 5 Weekly Mechanical Service,2229956.docx,2229956,001
Alternator-Diesel Deutz F4L912-TANT_A05,Tantanna Satellite - Power Generation - Alternator Package Unit 1973,Tantanna Satellite - Power Generation - Alternator Package Unit 1973,5600 - Tantanna Satellite,TANT PWR GEN 5600-DE-002,TANT,PWR GEN,5600-DE-002,5,W,04,00,TANT PWR GEN 5W-04-00,TANT PWR GEN 5W-04-00-001,Fill engine with oil,Tantanna Satellite 5600-DE-000 Alternator 1973 Diesel Engine Deutz F4L912 5 Weekly Mechanical Service,2229956.docx,2229956,001
Alternator-Diesel Deutz F4L912-TANT_A025,Tantanna Satellite - Power Generation - Alternator Package Unit 1973,Tantanna Satellite - Power Generation - Alternator Package Unit 1973,5600 - Tantanna Satellite,TANT PWR GEN 5600-DE-002,TANT,PWR GEN,5600-DE-002,1,Y,04,00,TANT PWR GEN 1Y-04-00,TANT PWR GEN 1Y-04-00-001,Inspect wiring for chaffing and insulation integrity. Repair as required,Tantanna Satellite 5600-DE-000 Alternator 1973 Diesel Engine Deutz F4L912 Annual Mechanical Service,2228507.docx,2228507,001
Alternator-Diesel Deutz F4L912-TANT_A033,Tantanna Satellite - Power Generation - Alternator Package Unit 1973,Tantanna Satellite - Power Generation - Alternator Package Unit 1973,5600 - Tantanna Satellite,TANT PWR GEN 5600-DE-002,TANT,PWR GEN,5600-DE-002,1,Y,01,00,TANT PWR GEN 1Y-01-00,TANT PWR GEN 1Y-01-00-001,Visually inspect external Earth connections at Alternator Main Terminal Box for signs of corrosion,Tantanna Satellite 5600-G-002 Power Generation Alternator Unit 1973 Annual Inst/Elect Service,2248084.docx,2248084,001
Alternator-Diesel Deutz F4L912-TANT_A051,Tantanna Satellite - Power Generation - Alternator Package Unit 1973,Tantanna Satellite - Power Generation - Alternator Package Unit 1973,5600 - Tantanna Satellite,TANT PWR GEN 5600-DE-002,TANT,PWR GEN,5600-DE-002,1,Y,01,00,TANT PWR GEN 1Y-01-00,TANT PWR GEN 1Y-01-00-001,"Visually inspect power cabling for loose or missing supports, missing cable ties or contact with sharp edges / rough surfaces",Tantanna Satellite 5600-G-002 Power Generation Alternator Unit 1973 Annual Inst/Elect Service,2248084.docx,2248084,001
Alternator-Diesel Deutz F4L912-TANT_A035,Tantanna Satellite - Power Generation - Alternator Package Unit 1973,Tantanna Satellite - Power Generation - Alternator Package Unit 1973,5600 - Tantanna Satellite,TANT PWR GEN 5600-DE-002,TANT,PWR GEN,5600-DE-002,1,Y,01,00,TANT PWR GEN 1Y-01-00,TANT PWR GEN 1Y-01-00-001,Visually inspect Alternator Main Terminal Box gland plate Earth connections for signs of corrosion and check earth cable connection for tightness,Tantanna Satellite 5600-G-002 Power Generation Alternator Unit 1973 Annual Inst/Elect Service,2248084.docx,2248084,001
Alternator-Diesel Deutz F4L912-TANT_A031,Tantanna Satellite - Power Generation - Alternator Package Unit 1973,Tantanna Satellite - Power Generation - Alternator Package Unit 1973,5600 - Tantanna Satellite,TANT PWR GEN 5600-DE-002,TANT,PWR GEN,5600-DE-002,1,Y,01,00,TANT PWR GEN 1Y-01-00,TANT PWR GEN 1Y-01-00-001,Check Electrical Hazard Warning signs to ensure they are securely mounted and legible,Tantanna Satellite 5600-G-002 Power Generation Alternator Unit 1973 Annual Inst/Elect Service,2248084.docx,2248084,001
Alternator-Diesel Deutz F4L912-TANT_A037,Tantanna Satellite - Power Generation - Alternator Package Unit 1973,Tantanna Satellite - Power Generation - Alternator Package Unit 1973,5600 - Tantanna Satellite,TANT PWR GEN 5600-DE-002,TANT,PWR GEN,5600-DE-002,1,Y,01,00,TANT PWR GEN 1Y-01-00,TANT PWR GEN 1Y-01-00-001,Visually inspect all Alternator External Earth connections for signs of corrosion,Tantanna Satellite 5600-G-002 Power Generation Alternator Unit 1973 Annual Inst/Elect Service,2248084.docx,2248084,001
Alternator-Diesel Deutz F4L912-TANT_A050,Tantanna Satellite - Power Generation - Alternator Package Unit 1973,Tantanna Satellite - Power Generation - Alternator Package Unit 1973,5600 - Tantanna Satellite,TANT PWR GEN 5600-DE-002,TANT,PWR GEN,5600-DE-002,1,Y,01,00,TANT PWR GEN 1Y-01-00,TANT PWR GEN 1Y-01-00-001,Visually inspect power cabling from the Alternator to the circuit breaker,Tantanna Satellite 5600-G-002 Power Generation Alternator Unit 1973 Annual Inst/Elect Service,2248084.docx,2248084,001
Alternator-Diesel Deutz F4L912-TANT_A047,Tantanna Satellite - Power Generation - Alternator Package Unit 1973,Tantanna Satellite - Power Generation - Alternator Package Unit 1973,5600 - Tantanna Satellite,TANT PWR GEN 5600-DE-002,TANT,PWR GEN,5600-DE-002,1,Y,01,00,TANT PWR GEN 1Y-01-00,TANT PWR GEN 1Y-01-00-001,Check condition of vibration proximity transducers extension cables and probes for wear or damage,Tantanna Satellite 5600-G-002 Power Generation Alternator Unit 1973 Annual Inst/Elect Service,2248084.docx,2248084,001
Alternator-Diesel Deutz F4L912-TANT_A034,Tantanna Satellite - Power Generation - Alternator Package Unit 1973,Tantanna Satellite - Power Generation - Alternator Package Unit 1973,5600 - Tantanna Satellite,TANT PWR GEN 5600-DE-002,TANT,PWR GEN,5600-DE-002,1,Y,01,00,TANT PWR GEN 1Y-01-00,TANT PWR GEN 1Y-01-00-001,Check earth cable connections for tightness,Tantanna Satellite 5600-G-002 Power Generation Alternator Unit 1973 Annual Inst/Elect Service,2248084.docx,2248084,001
Alternator-Diesel Deutz F4L912-TANT_A032,Tantanna Satellite - Power Generation - Alternator Package Unit 1973,Tantanna Satellite - Power Generation - Alternator Package Unit 1973,5600 - Tantanna Satellite,TANT PWR GEN 5600-DE-002,TANT,PWR GEN,5600-DE-002,1,Y,01,00,TANT PWR GEN 1Y-01-00,TANT PWR GEN 1Y-01-00-001,"Visually inspect exterior of alternator unit for damage, missing bolts, missing or loose covers, missing cable ties, or a build up of oil or dust",Tantanna Satellite 5600-G-002 Power Generation Alternator Unit 1973 Annual Inst/Elect Service,2248084.docx,2248084,001
Alternator-Diesel Deutz F4L912-TANT_A036,Tantanna Satellite - Power Generation - Main Alternator Package,Tantanna Satellite - Power Generation - Main Alternator Package,5600 - Tantanna Satellite,TANT PWR GEN 5600-DE-001,TANT,PWR GEN,5600-DE-001,1,Y,01,00,TANT PWR GEN 1Y-01-00,TANT PWR GEN 1Y-01-00-001,"Clean off any corrosion. Repair, re-terminate or tighten connection if required",Tantanna Satellite 5600-G-002 Power Generation Alternator Unit 1973 Annual Inst/Elect Service,2248084.docx,2248084,001
Alternator-Diesel Deutz F4L912-TANT_A036,Tantanna Satellite - Power Generation - Main Alternator Package,Tantanna Satellite - Power Generation - Main Alternator Package,5600 - Tantanna Satellite,TANT PWR GEN 5600-G-001,TANT,PWR GEN,5600-G-001,1,Y,01,00,TANT PWR GEN 1Y-01-00,TANT PWR GEN 1Y-01-00-001,"Clean off any corrosion. Repair, re-terminate or tighten connection if required",Tantanna Satellite 5600-G-002 Power Generation Alternator Unit 1973 Annual Inst/Elect Service,2248084.docx,2248084,001
Alternator-Diesel Deutz F4L912-TANT_A032,Tantanna Satellite - Power Generation - Main Alternator Package,Tantanna Satellite - Power Generation - Main Alternator Package,5600 - Tantanna Satellite,TANT PWR GEN 5600-G-001,TANT,PWR GEN,5600-G-001,1,Y,01,00,TANT PWR GEN 1Y-01-00,TANT PWR GEN 1Y-01-00-001,"Visually inspect exterior of alternator unit for damage, missing bolts, missing or loose covers, missing cable ties, or a build up of oil or dust",Tantanna Satellite 5600-G-002 Power Generation Alternator Unit 1973 Annual Inst/Elect Service,2248084.docx,2248084,001
Alternator-Diesel Deutz F4L912-TANT_A018,Tantanna Satellite - Power Generation - Main Alternator Package,Tantanna Satellite - Power Generation - Main Alternator Package,5600 - Tantanna Satellite,TANT PWR GEN 5600-G-001,TANT,PWR GEN,5600-G-001,15,W,04,00,TANT PWR GEN 15W-04-00,TANT PWR GEN 15W-04-00-001,Remove and replace air intake filter element,Tantanna Satellite 5600-DE-000 Alternator 1973 Diesel Engine Deutz F4L912 15 Weekly Mechanical Service,2230750.docx,2230750,001
Alternator-Diesel Deutz F4L912-TANT_A016,Tantanna Satellite - Power Generation - Main Alternator Package,Tantanna Satellite - Power Generation - Main Alternator Package,5600 - Tantanna Satellite,TANT PWR GEN 5600-G-001,TANT,PWR GEN,5600-G-001,15,W,04,00,TANT PWR GEN 15W-04-00,TANT PWR GEN 15W-04-00-001,Replace primary and secondary fuel filters,Tantanna Satellite 5600-DE-000 Alternator 1973 Diesel Engine Deutz F4L912 15 Weekly Mechanical Service,2230750.docx,2230750,001
Alternator-Diesel Deutz F4L912-TANT_A07,Tantanna Satellite - Power Generation - Main Alternator Package,Tantanna Satellite - Power Generation - Main Alternator Package,5600 - Tantanna Satellite,TANT PWR GEN 5600-G-001,TANT,PWR GEN,5600-G-001,5,W,04,00,TANT PWR GEN 5W-04-00,TANT PWR GEN 5W-04-00-001,Replace primary fuel filters,Tantanna Satellite 5600-DE-000 Alternator 1973 Diesel Engine Deutz F4L912 5 Weekly Mechanical Service,2229956.docx,2229956,001
Alternator-Diesel Deutz F4L912-TANT_A09,Tantanna Satellite - Power Generation - Main Alternator Package,Tantanna Satellite - Power Generation - Main Alternator Package,5600 - Tantanna Satellite,TANT PWR GEN 5600-G-001,TANT,PWR GEN,5600-G-001,5,W,04,00,TANT PWR GEN 5W-04-00,TANT PWR GEN 5W-04-00-001,Visually inspect dust bowl for cracks,Tantanna Satellite 5600-DE-000 Alternator 1973 Diesel Engine Deutz F4L912 5 Weekly Mechanical Service,2229956.docx,2229956,001
Alternator-Diesel Deutz F4L912-TANT_A08,Tantanna Satellite - Power Generation - Main Alternator Package,Tantanna Satellite - Power Generation - Main Alternator Package,5600 - Tantanna Satellite,TANT PWR GEN 5600-G-001,TANT,PWR GEN,5600-G-001,5,W,04,00,TANT PWR GEN 5W-04-00,TANT PWR GEN 5W-04-00-001,"Remove, empty and clean air pre-cleaner dust bowl",Tantanna Satellite 5600-DE-000 Alternator 1973 Diesel Engine Deutz F4L912 5 Weekly Mechanical Service,2229956.docx,2229956,001
Alternator-Diesel Deutz F4L912-TANT_A021,Tantanna Satellite - Power Generation - Main Alternator Package,Tantanna Satellite - Power Generation - Main Alternator Package,5600 - Tantanna Satellite,TANT PWR GEN 5600-G-001,TANT,PWR GEN,5600-G-001,1,Y,04,00,TANT PWR GEN 1Y-04-00,TANT PWR GEN 1Y-04-00-001,Inspect air flter hoses for deterioration or cracks,Tantanna Satellite 5600-DE-000 Alternator 1973 Diesel Engine Deutz F4L912 Annual Mechanical Service,2228507.docx,2228507,001
Alternator-Diesel Deutz F4L912-TANT_A017,Tantanna Satellite - Power Generation - Main Alternator Package,Tantanna Satellite - Power Generation - Main Alternator Package,5600 - Tantanna Satellite,TANT PWR GEN 5600-G-001,TANT,PWR GEN,5600-G-001,15,W,04,00,TANT PWR GEN 15W-04-00,TANT PWR GEN 15W-04-00-001,Visually inspect governor linkages for excess free play and lubricate,Tantanna Satellite 5600-DE-000 Alternator 1973 Diesel Engine Deutz F4L912 15 Weekly Mechanical Service,2230750.docx,2230750,001
Alternator-Diesel Deutz F4L912-TANT_A053,Tantanna Satellite - Power Generation - Main Alternator Package,Tantanna Satellite - Power Generation - Main Alternator Package,5600 - Tantanna Satellite,TANT PWR GEN 5600-G-001,TANT,PWR GEN,5600-G-001,1,Y,01,00,TANT PWR GEN 1Y-01-00,TANT PWR GEN 1Y-01-00-001,"Measure electrolyte SG on each cell, at 100% charge the SG should be 1.265 at 25.4 volts with no more than 0.05 variation between cells",Tantanna Satellite 5600-G-002 Power Generation Alternator Unit 1973 Annual Inst/Elect Service,2248084.docx,2248084,001
Alternator-Diesel Deutz F4L912-TANT_A054,Tantanna Satellite - Power Generation - Main Alternator Package,Tantanna Satellite - Power Generation - Main Alternator Package,5600 - Tantanna Satellite,TANT PWR GEN 5600-G-001,TANT,PWR GEN,5600-G-001,1,Y,01,00,TANT PWR GEN 1Y-01-00,TANT PWR GEN 1Y-01-00-001,"Visually check battery terminals for corrosion, clean as required, ensure they are correctly tightened",Tantanna Satellite 5600-G-002 Power Generation Alternator Unit 1973 Annual Inst/Elect Service,2248084.docx,2248084,001
Alternator-Diesel Deutz F4L912-TANT_A052,Tantanna Satellite - Power Generation - Main Alternator Package,Tantanna Satellite - Power Generation - Main Alternator Package,5600 - Tantanna Satellite,TANT PWR GEN 5600-G-001,TANT,PWR GEN,5600-G-001,1,Y,01,00,TANT PWR GEN 1Y-01-00,TANT PWR GEN 1Y-01-00-001,"Visually check battery electrolyte level in each cell, top up if required with de-min water",Tantanna Satellite 5600-G-002 Power Generation Alternator Unit 1973 Annual Inst/Elect Service,2248084.docx,2248084,001
Alternator-Diesel Deutz F4L912-TANT_A034,Tantanna Satellite - Power Generation - Main Alternator Package,Tantanna Satellite - Power Generation - Main Alternator Package,5600 - Tantanna Satellite,TANT PWR GEN 5600-G-001,TANT,PWR GEN,5600-G-001,1,Y,01,00,TANT PWR GEN 1Y-01-00,TANT PWR GEN 1Y-01-00-001,Check earth cable connections for tightness,Tantanna Satellite 5600-G-002 Power Generation Alternator Unit 1973 Annual Inst/Elect Service,2248084.docx,2248084,001
Alternator-Diesel Deutz F4L912-TANT_A047,Tantanna Satellite - Power Generation - Main Alternator Package,Tantanna Satellite - Power Generation - Main Alternator Package,5600 - Tantanna Satellite,TANT PWR GEN 5600-G-001,TANT,PWR GEN,5600-G-001,1,Y,01,00,TANT PWR GEN 1Y-01-00,TANT PWR GEN 1Y-01-00-001,Check condition of vibration proximity transducers extension cables and probes for wear or damage,Tantanna Satellite 5600-G-002 Power Generation Alternator Unit 1973 Annual Inst/Elect Service,2248084.docx,2248084,001
Alternator-Diesel Deutz F4L912-TANT_A031,Tantanna Satellite - Power Generation - Main Alternator Package,Tantanna Satellite - Power Generation - Main Alternator Package,5600 - Tantanna Satellite,TANT PWR GEN 5600-G-001,TANT,PWR GEN,5600-G-001,1,Y,01,00,TANT PWR GEN 1Y-01-00,TANT PWR GEN 1Y-01-00-001,Check Electrical Hazard Warning signs to ensure they are securely mounted and legible,Tantanna Satellite 5600-G-002 Power Generation Alternator Unit 1973 Annual Inst/Elect Service,2248084.docx,2248084,001
Alternator-Diesel Deutz F4L912-TANT_A037,Tantanna Satellite - Power Generation - Main Alternator Package,Tantanna Satellite - Power Generation - Main Alternator Package,5600 - Tantanna Satellite,TANT PWR GEN 5600-G-001,TANT,PWR GEN,5600-G-001,1,Y,01,00,TANT PWR GEN 1Y-01-00,TANT PWR GEN 1Y-01-00-001,Visually inspect all Alternator External Earth connections for signs of corrosion,Tantanna Satellite 5600-G-002 Power Generation Alternator Unit 1973 Annual Inst/Elect Service,2248084.docx,2248084,001
Alternator-Diesel Deutz F4L912-TANT_A025,Tantanna Satellite - Power Generation - Main Alternator Package,Tantanna Satellite - Power Generation - Main Alternator Package,5600 - Tantanna Satellite,TANT PWR GEN 5600-G-001,TANT,PWR GEN,5600-G-001,1,Y,04,00,TANT PWR GEN 1Y-04-00,TANT PWR GEN 1Y-04-00-001,Inspect wiring for chaffing and insulation integrity. Repair as required,Tantanna Satellite 5600-DE-000 Alternator 1973 Diesel Engine Deutz F4L912 Annual Mechanical Service,2228507.docx,2228507,001
Alternator-Diesel Deutz F4L912-TANT_A051,Tantanna Satellite - Power Generation - Main Alternator Package,Tantanna Satellite - Power Generation - Main Alternator Package,5600 - Tantanna Satellite,TANT PWR GEN 5600-G-001,TANT,PWR GEN,5600-G-001,1,Y,01,00,TANT PWR GEN 1Y-01-00,TANT PWR GEN 1Y-01-00-001,"Visually inspect power cabling for loose or missing supports, missing cable ties or contact with sharp edges / rough surfaces",Tantanna Satellite 5600-G-002 Power Generation Alternator Unit 1973 Annual Inst/Elect Service,2248084.docx,2248084,001
Alternator-Diesel Deutz F4L912-TANT_A050,Tantanna Satellite - Power Generation - Main Alternator Package,Tantanna Satellite - Power Generation - Main Alternator Package,5600 - Tantanna Satellite,TANT PWR GEN 5600-G-001,TANT,PWR GEN,5600-G-001,1,Y,01,00,TANT PWR GEN 1Y-01-00,TANT PWR GEN 1Y-01-00-001,Visually inspect power cabling from the Alternator to the circuit breaker,Tantanna Satellite 5600-G-002 Power Generation Alternator Unit 1973 Annual Inst/Elect Service,2248084.docx,2248084,001
Alternator-Diesel Deutz F4L912-TANT_A033,Tantanna Satellite - Power Generation - Main Alternator Package,Tantanna Satellite - Power Generation - Main Alternator Package,5600 - Tantanna Satellite,TANT PWR GEN 5600-G-001,TANT,PWR GEN,5600-G-001,1,Y,01,00,TANT PWR GEN 1Y-01-00,TANT PWR GEN 1Y-01-00-001,Visually inspect external Earth connections at Alternator Main Terminal Box for signs of corrosion,Tantanna Satellite 5600-G-002 Power Generation Alternator Unit 1973 Annual Inst/Elect Service,2248084.docx,2248084,001
Alternator-Diesel Deutz F4L912-TANT_A035,Tantanna Satellite - Power Generation - Main Alternator Package,Tantanna Satellite - Power Generation - Main Alternator Package,5600 - Tantanna Satellite,TANT PWR GEN 5600-G-001,TANT,PWR GEN,5600-G-001,1,Y,01,00,TANT PWR GEN 1Y-01-00,TANT PWR GEN 1Y-01-00-001,Visually inspect Alternator Main Terminal Box gland plate Earth connections for signs of corrosion and check earth cable connection for tightness,Tantanna Satellite 5600-G-002 Power Generation Alternator Unit 1973 Annual Inst/Elect Service,2248084.docx,2248084,001
Alternator-Diesel Deutz F4L912-TANT_A024,Tantanna Satellite - Power Generation - Main Alternator Package,Tantanna Satellite - Power Generation - Main Alternator Package,5600 - Tantanna Satellite,TANT PWR GEN 5600-G-001,TANT,PWR GEN,5600-G-001,1,Y,04,00,TANT PWR GEN 1Y-04-00,TANT PWR GEN 1Y-04-00-001,Replace alternator belt. Tension new belt using tensioning tool,Tantanna Satellite 5600-DE-000 Alternator 1973 Diesel Engine Deutz F4L912 Annual Mechanical Service,2228507.docx,2228507,001
Alternator-Diesel Deutz F4L912-TANT_A020,Tantanna Satellite - Power Generation - Main Alternator Package,Tantanna Satellite - Power Generation - Main Alternator Package,5600 - Tantanna Satellite,TANT PWR GEN 5600-G-001,TANT,PWR GEN,5600-G-001,15,W,04,00,TANT PWR GEN 15W-04-00,TANT PWR GEN 15W-04-00-001,Replace the alternator brush regulator assembly. Inspect wiring for chaffing and insulation integrity,Tantanna Satellite 5600-DE-000 Alternator 1973 Diesel Engine Deutz F4L912 15 Weekly Mechanical Service,2230750.docx,2230750,001
Alternator-Diesel Deutz F4L912-TANT_A045,Tantanna Satellite - Power Generation - Main Alternator Package,Tantanna Satellite - Power Generation - Main Alternator Package,5600 - Tantanna Satellite,TANT PWR GEN 5600-G-001,TANT,PWR GEN,5600-G-001,1,Y,01,00,TANT PWR GEN 1Y-01-00,TANT PWR GEN 1Y-01-00-001,Calibrate and function test each vibration alarm and shutdown loop from the field device to the DCS,Tantanna Satellite 5600-G-002 Power Generation Alternator Unit 1973 Annual Inst/Elect Service,2248084.docx,2248084,001
Alternator-Diesel Deutz F4L912-TANT_A040,Tantanna Satellite - Power Generation - Main Alternator Package,Tantanna Satellite - Power Generation - Main Alternator Package,5600 - Tantanna Satellite,TANT PWR GEN 5600-G-001,TANT,PWR GEN,5600-G-001,1,Y,01,00,TANT PWR GEN 1Y-01-00,TANT PWR GEN 1Y-01-00-001,Visually inspect the condition of all panel meters located on the skid and ensure they operate as expected,Tantanna Satellite 5600-G-002 Power Generation Alternator Unit 1973 Annual Inst/Elect Service,2248084.docx,2248084,001
Alternator-Diesel Deutz F4L912-TANT_A038,Tantanna Satellite - Power Generation - Main Alternator Package,Tantanna Satellite - Power Generation - Main Alternator Package,5600 - Tantanna Satellite,TANT PWR GEN 5600-G-001,TANT,PWR GEN,5600-G-001,1,Y,01,00,TANT PWR GEN 1Y-01-00,TANT PWR GEN 1Y-01-00-001,Ensure the Unit Control Panel indicating lights are operational using the test button,Tantanna Satellite 5600-G-002 Power Generation Alternator Unit 1973 Annual Inst/Elect Service,2248084.docx,2248084,001
Alternator-Diesel Deutz F4L912-TANT_A039,Tantanna Satellite - Power Generation - Main Alternator Package,Tantanna Satellite - Power Generation - Main Alternator Package,5600 - Tantanna Satellite,TANT PWR GEN 5600-G-001,TANT,PWR GEN,5600-G-001,1,Y,01,00,TANT PWR GEN 1Y-01-00,TANT PWR GEN 1Y-01-00-001,Visually inspect condition of all Unit Control Panel buttons for damage that prevents normal operation,Tantanna Satellite 5600-G-002 Power Generation Alternator Unit 1973 Annual Inst/Elect Service,2248084.docx,2248084,001
Alternator-Diesel Deutz F4L912-TANT_A046,Tantanna Satellite - Power Generation - Main Alternator Package,Tantanna Satellite - Power Generation - Main Alternator Package,5600 - Tantanna Satellite,TANT PWR GEN 5600-G-001,TANT,PWR GEN,5600-G-001,1,Y,01,00,TANT PWR GEN 1Y-01-00,TANT PWR GEN 1Y-01-00-001,Correct any calibration or operational errors immediately,Tantanna Satellite 5600-G-002 Power Generation Alternator Unit 1973 Annual Inst/Elect Service,2248084.docx,2248084,001
Alternator-Diesel Deutz F4L912-TANT_A041,Tantanna Satellite - Power Generation - Main Alternator Package,Tantanna Satellite - Power Generation - Main Alternator Package,5600 - Tantanna Satellite,TANT PWR GEN 5600-G-001,TANT,PWR GEN,5600-G-001,1,Y,01,00,TANT PWR GEN 1Y-01-00,TANT PWR GEN 1Y-01-00-001,Visually inspect terminals and circuit  wiring connections on the AVR unit for signs of heat discolouration. Check the security of the connections by applying force to the wires,Tantanna Satellite 5600-G-002 Power Generation Alternator Unit 1973 Annual Inst/Elect Service,2248084.docx,2248084,001
Alternator-Diesel Deutz F4L912-TANT_A042,Tantanna Satellite - Power Generation - Main Alternator Package,Tantanna Satellite - Power Generation - Main Alternator Package,5600 - Tantanna Satellite,TANT PWR GEN 5600-G-001,TANT,PWR GEN,5600-G-001,1,Y,01,00,TANT PWR GEN 1Y-01-00,TANT PWR GEN 1Y-01-00-001,Visually inspect exterior condition of AVR for damaged panels or missing screws,Tantanna Satellite 5600-G-002 Power Generation Alternator Unit 1973 Annual Inst/Elect Service,2248084.docx,2248084,001
Alternator-Diesel Deutz F4L912-TANT_A043,Tantanna Satellite - Power Generation - Main Alternator Package,Tantanna Satellite - Power Generation - Main Alternator Package,5600 - Tantanna Satellite,TANT PWR GEN 5600-G-001,TANT,PWR GEN,5600-G-001,1,Y,01,00,TANT PWR GEN 1Y-01-00,TANT PWR GEN 1Y-01-00-001,Visually inspect all electronic components and potentiometers on the AVR for signs of heat discolouration,Tantanna Satellite 5600-G-002 Power Generation Alternator Unit 1973 Annual Inst/Elect Service,2248084.docx,2248084,001
Alternator-Diesel Deutz F4L912-TANT_A044,Tantanna Satellite - Power Generation - Main Alternator Package,Tantanna Satellite - Power Generation - Main Alternator Package,5600 - Tantanna Satellite,TANT PWR GEN 5600-G-001,TANT,PWR GEN,5600-G-001,1,Y,01,00,TANT PWR GEN 1Y-01-00,TANT PWR GEN 1Y-01-00-001,"Check the AVR heat sink cooling fins for build up of dust, clean as required. Check the security of the connections by applying force to the wires",Tantanna Satellite 5600-G-002 Power Generation Alternator Unit 1973 Annual Inst/Elect Service,2248084.docx,2248084,001
Alternator-Diesel Deutz F4L912-TANT_A015,Tantanna Satellite - Power Generation - Main Alternator Package,Tantanna Satellite - Power Generation - Main Alternator Package,5600 - Tantanna Satellite,TANT PWR GEN 5600-G-001,TANT,PWR GEN,5600-G-001,5,W,04,00,TANT PWR GEN 5W-04-00,TANT PWR GEN 5W-04-00-001,Check electrolyte level in each cell.Top up with demin if required,Tantanna Satellite 5600-DE-000 Alternator 1973 Diesel Engine Deutz F4L912 5 Weekly Mechanical Service,2229956.docx,2229956,001
Alternator-Diesel Deutz F4L912-TANT_A029,Tantanna Satellite - Power Generation - Main Alternator Package,Tantanna Satellite - Power Generation - Main Alternator Package,5600 - Tantanna Satellite,TANT PWR GEN 5600-G-001,TANT,PWR GEN,5600-G-001,1,Y,04,00,TANT PWR GEN 1Y-04-00,TANT PWR GEN 1Y-04-00-001,Function test Broken belt switch,Tantanna Satellite 5600-DE-000 Alternator 1973 Diesel Engine Deutz F4L912 Annual Mechanical Service,2228507.docx,2228507,001
Alternator-Diesel Deutz F4L912-TANT_A030,Tantanna Satellite - Power Generation - Main Alternator Package,Tantanna Satellite - Power Generation - Main Alternator Package,5600 - Tantanna Satellite,TANT PWR GEN 5600-G-001,TANT,PWR GEN,5600-G-001,1,Y,04,00,TANT PWR GEN 1Y-04-00,TANT PWR GEN 1Y-04-00-002,Replace batteries,Tantanna Satellite 5600-DE-000 Alternator 1973 Diesel Engine Deutz F4L912 Annual Mechanical Service with Battery Changeout,2235301.docx,2235301,002
Alternator-Diesel Deutz F4L912-TANT_A014,Tantanna Satellite - Power Generation - Main Alternator Package,Tantanna Satellite - Power Generation - Main Alternator Package,5600 - Tantanna Satellite,TANT PWR GEN 5600-G-001,TANT,PWR GEN,5600-G-001,5,W,04,00,TANT PWR GEN 5W-04-00,TANT PWR GEN 5W-04-00-001,Remove battery terminal clamps and clean contact surfaces,Tantanna Satellite 5600-DE-000 Alternator 1973 Diesel Engine Deutz F4L912 5 Weekly Mechanical Service,2229956.docx,2229956,001
Alternator-Diesel Deutz F4L912-TANT_A026,Tantanna Satellite - Power Generation - Main Alternator Package,Tantanna Satellite - Power Generation - Main Alternator Package,5600 - Tantanna Satellite,TANT PWR GEN 5600-G-001,TANT,PWR GEN,5600-G-001,1,Y,04,00,TANT PWR GEN 1Y-04-00,TANT PWR GEN 1Y-04-00-001,Function test Low level oil,Tantanna Satellite 5600-DE-000 Alternator 1973 Diesel Engine Deutz F4L912 Annual Mechanical Service,2228507.docx,2228507,001
